id,created_at,updated_at,canceled_at,in_open_list,completion_date_time,reparation_start_date_time,reparation_end_date_time,vehicle_id,contact_id,license_plate,vehicle_identification_number,manufacturer,model,model_type,first_registration,mileage,company,salutation_id,first_name,last_name,street,zip_code,city,email,phone,customer_number,state_id,state_name,state_category,state_ids,order_count,order_numbers,insurer_id,is_huk_relevant,workshop_task_count,work_load_total,gt_case_type,gt_case_kind,gt_zones,gt_severity,gt_insurance_type,gt_lifecycle_stage,freitext
843698,2026-04-02 13:01:59,2026-04-17 05:41:20,,true,2026-04-16 09:41:20,2026-04-11 12:50:30,2026-04-15 14:50:30,119965,139865,XQA-T 5731,ZZCF03BJ2SK362489,Seat,Ibiza,KJ1,2012-12-28,168131,,,Stefan,Berger,Amselweg 1,20359,Hamburg,stefan_berger@example.com,0175 1012914,329513,12,👍 Fertig zur Abholung,Vorgangsstatus,12|918|498,2,985134|581705,,false,1,53,service,HU/AU,,,,fertig,"Anruf Kunde: HU/AU fällig, bitte mit Vorabcheck.
Kunde fragt nach Ersatzwagen."
879863,2026-07-03 08:14:26,2026-07-10 14:38:43,,false,2026-07-09 09:38:43,2026-07-06 13:55:59,2026-07-08 21:55:59,112834,135132,QZ-J 6978,ZZG9K4M58W9991909,VW,T-Roc,A11,2021-05-22,87963,Blauberg Elektrotechnik OHG,2,Jan,Kramer,Sonnenblumenweg 84,97070,Wuerzburg,,0172 2211460,625459,36,🏁🔜Abgeholt/Ausgeliefert - Folgetermin offen,Vorgangsstatus,36|484|434|499,0,,,false,3,116,service,Räder und Reifen,,,,abgeschlossen,"Räder und Reifen: Räderwechsel mit Wuchten, Reifendruck prüfen.
Bitte anrufen wenn mehr anfällt als besprochen. Hol- und Bringservice gewünscht.
~~~~~~~~~~~~~
08.07.26 08:14 Karosserie: Nachtrag: Kunde bittet um Verschiebung"
853680,2026-07-23 16:49:54,2026-08-16 14:05:57,,true,2026-08-15 10:05:57,2026-08-09 09:54:48,2026-08-12 12:54:48,129212,155253,QQS-P 142,ZZHMC9535SS581441,Mercedes,B-Klasse,W247,2013-12-17,93850,,,Christian,Heinrich,Espenstrasse 62,65183,Wiesbaden,christian.heinrich35@example.net,+49 (0)171 5770653,310002,12,👍 Fertig zur Abholung,Vorgangsstatus,12|949|612|1170,1,331575,109,false,2,107,damage,Steinschlag,Windschutzscheibe,leicht,teilkasko,fertig,"Lt. Kunde: Steinschlag, Riss wird laut Kunde größer. Windschutzscheibe mit Einschlag ca. 2 cm, Fahrerseite unten.
Bitte KVA vor Reparatur abstimmen.
TK vorhanden, SB 150 EUR.
Beilackierung notwendig.
~~~~~~~~~~~~~
26.07.26 16:49 J. Krause: Fzg. gewaschen, abholbereit"
891910,2026-03-18 11:59:16,2026-04-17 11:53:31,,false,2026-04-16 11:53:31,2026-04-10 07:38:57,2026-04-14 13:38:57,112280,148540,ZQL-M 292,ZZHLCRNA3S8985619,Seat,Ateca,KH7,2025-11-28,8087,Nordlicht Sanitaer e.K.,2,,,Ulmenstrasse 9,13407,Berlin,kontakt.franke24@example.com,+49 (0)176 4676755,573746,721,🌝 Fzg angekauft,Vorgangsstatus,721|186|1200,2,869345|305135,,false,0,0,service,Inspektion,,,,abgeschlossen,"Kunde kommt ohne Termin, Inspektion nach Herstellervorgabe.
Batterie schwach, Startprobleme morgens.
Kunde holt am Abend ab.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
20.03.26 13:59 T. Hartmann: KD informiert, Termin steht
21.03.26 18:59 T. Hartmann: Fzg. gewaschen, abholbereit
24.03.26 21:59 T. Hartmann: Teile bestellt, Nachricht an Dispo"
838159,2026-07-08 10:15:46,2026-07-18 05:45:14,,true,2026-07-17 13:45:14,2026-07-12 17:21:41,2026-07-16 22:21:41,125634,138930,XQD-K 885,ZZEVA13Y2TY879838,Audi,A6 Avant,4K,2013-05-13,310722,,,Katrin,Wendt,Haselnussweg 61,95444,Bayreuth,katrin.wendt@example.com,+49 157 5905521,057519,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|955|1150,2,335099|480305,113,true,0,0,damage,Parkschaden,Schweller rechts,leicht,vollkasko,fertig,"Audi A6 Avant, XQD-K 885
Kunde bringt Fzg., Parkschaden auf dem Parkplatz. An Schweller rechts Kratzer im Klarlack (ca. 5 cm).
Kunde möchte wissen ob Instandsetzung reicht. Leihwagen ja, Hol- und Bringservice ja.
Vollkasko, Rückstufung mit Kunde besprochen.
Versicherung: Seeblick Kasko, Schadennr. 18966243."
884844,2026-07-08 17:52:35,2026-07-19 09:29:51,,true,,2026-07-18 11:29:51,,110832,155848,QQW-DS 94,ZZBP6N1T0W3816695,VW,Golf,5H,2024-02-24,42316,,2,Andreas,Peters,Lerchenstrasse 124,44137,Dortmund,andreas.peters@example.de,0151 5440078,866170,16,⚠️Warte auf Freigabe,Vorgangsstatus,16|954|51,0,,,false,2,149,damage,Wildunfall,Stoßstange vorne links|Kotflügel vorne rechts|Stoßstange vorne,schwer,teilkasko,laufend,"Kunde kommt ohne Termin, Wildunfall am 04.07. früh morgens. An Stoßstange vorne links Blech verzogen (ca. 15 cm).
Kotflügel vorne rechts ebenfalls: Träger verformt.
Zusätzlich Stoßstange vorne betroffen, Bauteil durchgebrochen.
Kunde möchte Fzg. bis Monatsende zurück.
TK deckt Glasschaden, SB 150 EUR.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
14.07.26 19:52 Dispo: Kalkulation fertig, an Prüfer
17.07.26 19:52 Servicebüro: KV an Kunde verschickt"
835979,2026-06-25 15:20:19,2026-07-10 15:45:32,,false,2026-07-10 13:45:32,2026-07-07 17:20:35,2026-07-09 20:20:35,120320,156784,XQL-SB 19,ZZBU59436W5129640,Opel,Astra Sports Tourer,L,2021-06-19,81079,,3,Michael,Gross,Akazienweg 45,65183,Wiesbaden,michael.gross@example.de,+49 173 0032442,813608,721,🌝 Fzg angekauft,Vorgangsstatus,721|236|489,1,168062,,false,2,126,service,Räder und Reifen,,,,abgeschlossen,"Opel Astra Sports Tourer, XQL-SB 19
Fzg. angeliefert, Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Innenraumfilter riecht, mit tauschen.
Kunde bittet um Kostenvoranschlag. Ersatzwagen geklärt, Klasse klein.
~~~~~~~~~~~~~
26.06.26 19:20 Dispo: Fzg. in Halle, Zerlegung begonnen"
880199,2026-06-17 09:31:17,2026-06-18 18:31:17,2026-06-21 15:33:27,false,,,,125573,152073,XQA-C 15,ZZJFE8VWXVC979202,Skoda,Karoq,NU7,2025-07-18,30309,Buchenkamp Elektrotechnik AG,2,Marco,Ludwig,Eichenweg 127,68159,Mannheim,,0160 5894101,604445,13,😢 Kunde nicht erschienen,Vorgangsstatus,13|182|597,1,714668,,false,2,126,service,Räder und Reifen,,,,storniert,"Räder und Reifen: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde fragt nach Ersatzwagen.
Kunde bekommt Zwischeninfo.
~~~~~~~~~~~~~
19.06.26 09:31 L. Wendt: Kalkulation fertig, an Prüfer
24.06.26 12:31 L. Wendt: Ersatzteil eingetroffen, Termin vereinbaren
30.06.26 13:31 L. Wendt: Fzg. gewaschen, abholbereit"
824427,2026-07-22 11:29:43,2026-07-23 08:29:43,,true,,,,117524,156441,QQL-C 563,ZZDYSSPB7Y9572743,Audi,A3 Sportback,8Y,2019-06-18,169070,,2,Dirk,Pohl,Rosmarinweg 28,95444,Bayreuth,dirk.pohl21@example.com,0174/8058671,969747,1480,Hagel Termin vereinbaren !,Vorgangsstatus,1480|393|865,1,729356,,false,3,202,service,Inspektion,,,,neu,"Audi A3 Sportback, QQL-C 563, km 169070
Anruf Kunde: Inspektion nach Herstellervorgabe.
Innenraumfilter riecht, mit tauschen.
Rueckruf erwünscht bevor zusätzliche Arbeiten.
~~~~~~~~~~~~~
27.07.26 11:29 E. Kern: Nachtrag: Kunde bittet um Verschiebung
30.07.26 15:29 Lack: Ersatzteil eingetroffen, Termin vereinbaren
03.08.26 19:29 E. Kern: Endkontrolle offen"
862161,2026-05-05 13:14:54,2026-05-31 20:36:02,,false,2026-05-31 15:36:02,2026-05-27 07:22:16,2026-05-31 12:22:16,102081,134944,QQA-L 84,ZZAWZ9H71V0791944,VW,Touran,5T,2013-12-09,289862,,2,Julia,Horn,Distelweg 109,80331,Muenchen,,0177 3467795,088107,14,🚛✅ Ausgeliefert,Vorgangsstatus,14|957|1086|598,1,779721,109,false,2,66,damage,Auffahrunfall,Kotflügel vorne rechts,leicht,vollkasko,abgeschlossen,"KD meldet telefonisch: Auffahrunfall an der Ampel, Gegner aufgefahren. Kotflügel vorne rechts: Lackabrieb, handtellergroß.
Kunde will erst nach Preis entscheiden. Hol- und Bringservice gewünscht.
Vollkasko, Rückstufung mit Kunde besprochen.
Kunde bekommt Zwischeninfo.
Versicherung: Kiesbach Assekuranz, Schadennr. 78016807.
~~~~~~~~~~~~~
07.05.26 18:14 Teiledienst: Leihwagen reserviert
08.05.26 21:14 SB: Rückruf nicht erreicht, Mailbox
16.05.26 02:14 Lack: Fzg. gewaschen, abholbereit"
856310,2026-01-22 16:56:07,2026-01-23 14:56:07,,true,,,,109054,142396,XQS-PF 42,ZZEW33Z90YN958671,BMW,5er Limousine,G30,2019-03-21,58198,,2,Tobias,Scholz,Rosmarinweg 68,01067,Dresden,tobias.scholz@example.org,0173 7291649,628558,534,📲🔰DSA/Bilder/GA/Infos erhalten bitte Kalkulieren,Vorgangsstatus,534|956|1086|1172|45,1,739252,104,false,3,97,damage,Parkschaden,Stoßstange vorne|Kotflügel hinten rechts,mittel,vollkasko,neu,"Kunde meldet: Parkschaden, Kunde hat Fotos gemacht. An Stoßstange vorne Lack abgeplatzt (punktuell, mehrere Stellen).
Zusätzlich Kotflügel hinten rechts betroffen, Lack abgeplatzt.
KVA erwünscht, bitte per Mail. Kunde wartet vor Ort.
VK mit SB 500 EUR, Freigabe abwarten.
Bitte Wiedervorlage in einer Woche.
Versicherung: Talblick Versicherung, Schadennr. 04626687."
895978,2026-04-25 08:07:43,2026-05-18 15:47:06,,true,,2026-05-17 13:47:06,,125173,150018,QQT-LW 90,ZZBN4WNJ4WB097906,Ford,Kuga,CX482,2015-01-28,242739,,,Annika,Hartmann,Bruehlstrasse 121,79098,Freiburg,annika_hartmann@example.com,+49 159 4512844,021526,621,🕐⚡🛒 Teil immer noch nicht geliefert Termin kann nicht gehalten werden,Vorgangsstatus,621|950|1100|2,1,882939,134,false,3,174,damage,Parkschaden,Stoßstange hinten|Heckklappe,schwer,vollkasko,laufend,"Anruf Kunde: Parkschaden, Verursacher unbekannt. Stoßstange hinten stark eingedrückt, ca. 15 cm.
Heckklappe ebenfalls: Aufnahme abgerissen.
Bitte KVA vor Reparatur abstimmen. Hol- und Bringservice gewünscht.
Vollkasko, SB 500 EUR, Schadenmeldung raus.
Beilackierung notwendig."
821961,2026-06-01 10:52:30,2026-06-14 03:47:59,,true,,2026-06-13 11:47:59,,100875,150749,QQC-TS 682,ZZBADF4Y4T0192213,VW,T-Roc,A11,2016-02-02,251298,,3,Maria,Zimmer,Ahornweg 46,70173,Stuttgart,mzimmer@example.com,+49 (0)155 9860414,903638,37,🔜Neuer Folgetermin,Vorgangsstatus,37|1562|498,1,054225,113,false,1,71,damage,Hagelschaden,Dach|Motorhaube,mittel,teilkasko,laufend,"Kunde meldet: Hagelschaden, mehrere Fzg. aus dem Ort betroffen. Hagelschlag flächig, Dach mit zahlreichen Dellen.
Motorhaube übersät mit Dellen, Zählung Dellenkarte offen.
Leihwagen ja.
TK deckt Glasschaden, SB 150 EUR.
Nach Zerlegung nachkalkulieren.
~~~~~~~~~~~~~
09.06.26 10:52 Servicebüro: Freigabe Versicherung eingetroffen
11.06.26 14:52 Servicebüro: KV an Kunde verschickt
14.06.26 19:52 Lack: Rechnug geschrieben"
826385,2026-03-10 11:18:07,2026-03-10 12:18:07,,true,,,,109396,147962,ZQD-KJ 5835,ZZGU4R6W4VE694200,Ford,Puma,J2K,2023-06-20,45571,,2,Sandra,Pohl,Nelkenstrasse 69,33098,Paderborn,spohl@example.com,0177/4247537,816563,534,📲🔰DSA/Bilder/GA/Infos erhalten bitte Kalkulieren,Vorgangsstatus,534|240,2,758531|072531,,false,3,102,service,HU/AU,,,,neu,"HU/AU: TÜV/HU mit Abgasuntersuchung.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde bittet um Kostenvoranschlag. Leihwagen nein, Kunde wartet.
Termin nach Teileeingang."
896917,2026-05-09 08:00:15,2026-06-01 15:33:52,,false,2026-05-31 13:33:52,2026-05-25 10:21:43,2026-05-28 14:21:43,121730,138289,ZQL-PZ 60,ZZEGLXZA3TX581885,Opel,Mokka,U,2015-05-27,169214,,2,Patrick,Kliemann,Kiefernweg 69,90402,Nuernberg,,0178/7367882,354246,14,🚛✅ Ausgeliefert,Vorgangsstatus,14|951|598|1042|499,1,228813,,false,1,18,damage,Vandalismus,Beifahrertür,mittel,selbstzahler,abgeschlossen,"Opel Mokka, ZQL-PZ 60, km 169214
Lt. Kunde: Vandalismus über Nacht an der Straße. Schaden an Beifahrertür, Lack abgeplatzt, ca. 25 cm.
Kunde zahlt selbst, KVA vorab.
~~~~~~~~~~~~~
16.05.26 08:00 B. Seidel: Kunde meldet sich wegen Termin
21.05.26 11:00 B. Seidel: Fzg. gewaschen, abholbereit"
875974,2026-02-02 08:01:24,2026-02-25 08:07:46,,true,,2026-02-24 12:07:46,,108380,135239,XQC-C 701,ZZA72BVV9T7649851,BMW,X1,U11,2022-12-19,69700,,,Ingrid,Herrmann,Akazienweg 64,13407,Berlin,,+49 (0)162 1730242,468846,17,♻️In Bearbeitung,Vorgangsstatus,17|926|1170,0,,,false,0,0,service,Ölwechsel,,,,laufend,"Lt. Kunde: Ölservice laut Serviceintervall, Öl 5W30.
Scheibenwischer schmieren, bitte erneuern.
Kunde holt am Abend ab."
885291,2026-05-16 15:55:47,2026-06-09 17:02:10,,false,2026-06-09 09:02:10,2026-06-02 17:44:46,2026-06-07 22:44:46,118825,153763,QQA-UJ 7244,ZZGRLHY16YE482844,Audi,A3 Sportback,8Y,2021-09-23,58506,,,Michael,Hartmann,Zypressenweg 41,04109,Leipzig,michael.hartmann49@example.org,0179/6209132,951973,121,abgerechnet ! Auftrag erledigt abgeschlossen,Vorgangsstatus,121|956|1080|406,1,326825,117,false,3,94,damage,Wildunfall,Stoßstange vorne rechts,leicht,teilkasko,abgeschlossen,"KD meldet telefonisch: Wildunfall, Reh gegen Front, Wildbescheinigung liegt vor. Kratzer, Lack nicht durch an Stoßstange vorne rechts, ca. 40 cm.
Kunde fragt nach Smart Repair. Fzg. bleibt über Nacht da.
TK deckt Glasschaden, SB 150 EUR.
Bitte Kalkulation erstellen.
Versicherung: Weidenhof Sach, Schadennr. 05064923.
~~~~~~~~~~~~~
19.05.26 18:55 T. Keller: KV an Kunde verschickt
24.05.26 20:55 Annahme: Leihwagen reserviert
27.05.26 23:55 TS: Nachtrag: Kunde bittet um Verschiebung"
835359,2026-04-07 16:08:53,2026-04-14 17:09:37,,false,2026-04-14 10:29:59,2026-04-11 12:09:37,2026-04-14 16:09:37,123392,153677,QQT-R 227,ZZE1FGXX5WZ459235,Mercedes,B-Klasse,W247,2023-06-19,51516,Nordlicht Logistik GmbH & Co. KG,2,,,Kiefernweg 115,30655,Hannover,kengel@example.de,0171/8409812,673031,121,abgerechnet ! Auftrag erledigt abgeschlossen,Vorgangsstatus,121|937|101|1012,1,406041,,false,1,23,damage,Rangierschaden,Beifahrertür,mittel,selbstzahler,abgeschlossen,"Anruf Kunde: Rangierschaden, Poller übersehen. An Beifahrertür Lack abgeplatzt (punktuell, mehrere Stellen).
Kunde zahlt selbst, KVA vorab.
Kunde ist informiert, meldet sich."
865863,2026-03-23 14:06:21,2026-04-05 18:46:47,,true,2026-04-04 14:46:47,2026-03-31 14:01:54,2026-04-02 20:01:54,101069,137246,QX-CV 474,ZZG5W77P5TS754722,Audi,A6 Avant,4K,2018-03-27,167511,,,Julia,Ritter,Feldblumenweg 30,20359,Hamburg,julia_ritter@example.net,+49 (0)173 6059668,193358,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|236|100,1,043659,,false,1,31,service,Inspektion,,,,fertig,"Audi A6 Avant, QX-CV 474, km 167511
KD meldet telefonisch: Inspektion nach Herstellervorgabe.
Klimaanlage kühlt schlecht, bitte prüfen.
Bitte Rechnung an die Firma. Ersatzwagen geklärt, Klasse klein.
~~~~~~~~~~~~~
31.03.26 15:06 U. Peters: Fzg. in Halle, Zerlegung begonnen
04.04.26 19:06 Annahme: Fzg. gewaschen, abholbereit"
865286,2026-08-02 11:22:44,2026-08-19 01:03:17,,true,,2026-08-17 11:03:17,,109421,137667,ZQD-BD 304,ZZJUZ2P52TG740441,Ford,Focus Turnier,DEH,2016-12-14,224231,,3,Sandra,Otto,Akazienweg 1,47051,Duisburg,sotto@example.net,+49 179 5270485,029983,92,😀↪🕧Kunde erreicht Meldet sich,Vorgangsstatus,92|182|613,1,707224,,false,3,135,service,HU/AU,,,,laufend,"Kunde berichtet: HU überfällig seit letztem Monat.
Klimaanlage kühlt schlecht, bitte prüfen.
Kunde holt am Abend ab. Leihwagen nein, Kunde wartet.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
08.08.26 13:22 Karosserie: Endkontrolle offen"
834462,2026-02-27 16:09:59,2026-02-28 02:09:59,,true,,,,125154,158123,QQK-D 649,ZZBA35JT5T1584150,BMW,X3,G01,2017-09-11,113282,,,Uwe,Franke,Am Alten Sportplatz 76,30655,Hannover,uwe.franke97@example.org,+49 152 4407191,453141,1559,"🔧📞 Mechanik Termin bitte vereinbaren /Teile, Freigabe eingetroffen",Vorgangsstatus,1559|397|532|469,1,098835,,false,0,0,service,Bremsen,,,,neu,"Fzg. vorgefahren, Bremsbeläge vorne unter Mindeststärke.
Innenraumfilter riecht, mit tauschen.
Bitte Rechnung an die Firma.
Kunde ist informiert, meldet sich.
~~~~~~~~~~~~~
05.03.26 16:09 Karosserie: Freigabe Versicherung eingetroffen
10.03.26 21:09 H. Riedel: Ersatzteil eingetroffen, Termin vereinbaren"
873186,2026-07-25 08:37:20,2026-08-14 19:24:15,,true,,2026-08-14 12:24:15,,123626,159632,QQ-LJ 2526,ZZD9W49F3Y0456965,Skoda,Karoq,NU7,2012-05-06,156036,,3,Jan,Ludwig,Tannenweg 56,99084,Erfurt,jan.ludwig59@example.de,+49 (0)178 2099217,775537,435,🕋🤔Antwort Versicherer/GA/Leasing/Kunde fehlt,Vorgangsstatus,435|1562|1602|598,0,,,false,3,152,damage,Rangierschaden,Kotflügel hinten links|Beifahrertür,mittel,haftpflicht_gegner,laufend,"Kunde berichtet: Rangierschaden beim Rangieren am Hof. Kotflügel hinten links Halterung gebrochen, ca. 5 cm.
Beifahrertür ebenfalls: Riss im Lack.
Bitte KVA vor Reparatur abstimmen. Kunde wartet vor Ort.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
29.07.26 10:37 S. Stein: Fzg. in Halle, Zerlegung begonnen
04.08.26 13:37 Teiledienst: Leihwagen reserviert
09.08.26 17:37 S. Stein: Endkontrolle offen"
896654,2026-07-31 11:49:23,2026-08-09 22:40:04,,false,2026-08-08 14:40:04,2026-08-06 13:01:28,2026-08-07 17:01:28,129983,132260,QQC-J 7069,ZZC74KFJ6V1577980,Mercedes,A-Klasse,W177,2019-09-25,95424,,,Sabine,Franke,Kiefernweg 43,53111,Bonn,,0178/8387082,739377,9,🏁 Abgeholt,Vorgangsstatus,9|394|437,0,,,false,3,92,service,Inspektion,,,,abgeschlossen,"Mercedes A-Klasse, QQC-J 7069, km 95424
Kunde meldet: Große Inspektion inkl. Innenraumfilter.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde wünscht Kostenrahmen vorab. Abholung durch Kunde am Nachmittag.
Termin steht, Dauer ca. 2 Tage.
~~~~~~~~~~~~~
04.08.26 16:49 B. Martens: Ersatzteil eingetroffen, Termin vereinbaren"
898607,2026-01-10 07:52:11,2026-01-16 04:17:40,,true,,2026-01-14 17:17:40,,114779,150493,QQV-CL 84,ZZE8THCXXWR966148,VW,Passat Variant,3G5,2019-10-24,157814,Steinfurt Handel AG,,Marco,Kramer,Ahornweg 65,70173,Stuttgart,marco.kramer42@example.net,+49 (0)174 1234519,331630,34,🌗✔️Nachbestellung Termin bestätigt,Vorgangsstatus,34|182|406,0,,,false,2,137,service,HU/AU,,,,laufend,"HU/AU: TÜV Termin, Fzg. vorher durchsehen.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde bittet um Kostenvoranschlag.
~~~~~~~~~~~~~
17.01.26 10:52 N. Berger: Ersatzteil eingetroffen, Termin vereinbaren"
835052,2026-01-21 13:17:53,2026-01-29 15:47:16,,true,,2026-01-28 09:47:16,,115557,135113,XQD-RT 985,ZZB87BKA9S2015793,Seat,Ateca,KH7,2019-02-21,106433,,1,Daniel,Nolte,Weissdornweg 40,01067,Dresden,dnolte@example.de,+49 157 6189958,974957,1164,FZG in Fremdwerkstatt,Vorgangsstatus,1164|918|1042,0,,,false,0,0,service,Bremsen,,,,laufend,"Seat Ateca, XQD-RT 985, km 106433
Fzg. angeliefert, Bremsen quietschen, bitt prüfen.
Kunde wünscht Kostenrahmen vorab. Leihwagen ja, Hol- und Bringservice ja.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
27.01.26 16:17 Dispo: KD informiert, Termin steht"
875573,2026-03-10 10:17:52,2026-03-13 08:21:52,,false,2026-03-12 10:21:52,2026-03-11 14:36:28,2026-03-11 22:36:28,124850,137774,QQD-GN 419,ZZFCP2D22RN345069,Mercedes,E-Klasse,W213,2020-07-15,77492,,3,Simone,Kliemann,Feldblumenweg 133,68159,Mannheim,skliemann@example.org,+49 163 6111606,472545,9,🏁 Abgeholt,Vorgangsstatus,9|948|1585,1,959325,,false,2,123,damage,Parkschaden,Kotflügel vorne rechts|Stoßstange hinten rechts,mittel,selbstzahler,abgeschlossen,"Kunde bringt Fzg., Parkschaden, Schaden am 07.03. entdeckt. Kotflügel vorne rechts Lack abgeplatzt, über zwei Bauteile.
Zusätzlich Stoßstange hinten rechts betroffen, Beule.
Kunde möchte Fzg. bis Monatsende zurück. Fzg. bleibt über Nacht da.
Selbstzahler, keine Vers. im Spiel.
Ersatzteil nur komplett lieferbar, Austausch statt Instandsetzung.
~~~~~~~~~~~~~
18.03.26 13:17 Servicebüro: Fzg. in Halle, Zerlegung begonnen
24.03.26 17:17 G. Keller: Nachtrag: Kunde bittet um Verschiebung"
836999,2026-04-21 12:14:27,2026-04-27 22:56:23,,false,2026-04-27 12:56:23,2026-04-22 13:27:56,2026-04-25 17:27:56,100247,134062,QQF-AU 611,ZZBDKCUW0R8701658,Seat,Ibiza,KJ1,2015-09-27,142305,Lindenhof Bau OHG,3,,,Malvenweg 26,63065,Offenbach am Main,kseidel@example.de,0159/0906589,587873,14,🚛✅ Ausgeliefert,Vorgangsstatus,14|393,1,721152,,false,1,68,service,Ölwechsel,,,,abgeschlossen,"Seat Ibiza, QQF-AU 611
Kunde kommt ohne Termin, Ölwechsel, Longlife zurücksetzen.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Rückruf erwünscht bevor zusätzliche Arbeiten.
~~~~~~~~~~~~~
24.04.26 13:14 SB: Rückruf nicht erreicht, Mailbox
30.04.26 17:14 Annahme: KV an Kunde verschickt"
888381,2026-06-20 08:39:17,2026-06-21 06:39:17,,true,,,,100989,138169,XQA-EZ 9834,ZZFAFDW02WZ214519,BMW,3er Touring,G21,2024-01-09,59918,,3,Nicole,Nolte,Amselweg 65,71032,Boeblingen,nicole.nolte98@example.de,+49 157 5649446,649700,27,✔️Termin bestätigt,Vorgangsstatus,27|948|1585,1,163618,,false,1,35,damage,Parkschaden,Schweller rechts|Stoßstange vorne links,leicht,selbstzahler,neu,"Anruf Kunde: Parkschaden in der Tiefgarage, Verursacher unbekannt. Schweller rechts Schrammen, ca. 15 cm.
Zusätzlich Stoßstange vorne links betroffen, Schrammen.
KVA erwünscht, bitte per Mail. Kunde wartet vor Ort.
Ohne Versicherung, Kunde entscheidet nach Preis.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
21.06.26 10:39 Annahme: Nachtrag: Kunde bittet um Verschiebung
25.06.26 12:39 TS: Fzg. gewaschen, abholbereit"
895323,2026-01-07 15:59:02,2026-02-02 16:54:27,,false,2026-02-02 07:30:46,2026-01-29 11:54:27,2026-02-02 15:54:27,116682,141428,QQN-MY 675,ZZEUKTW22WL506912,Mercedes,B-Klasse,W247,2022-02-28,107616,,,Helmut,Dietrich,Weissdornweg 117,86150,Augsburg,,0177/6375531,388897,41,🛑 Wartet auf Abholung durch Verwerter/Leasing/sonstige,Vorgangsstatus,41|936|1573|1001|469,3,571633|904351|783921,121,true,3,127,damage,Hagelschaden,Motorhaube|Heckklappe|Dach,schwer,teilkasko,abgeschlossen,"Mercedes B-Klasse, QQN-MY 675
Kunde kommt ohne Termin, Hagelschaden, mehrere Fzg. aus dem Ort betroffen. Motorhaube mit mehreren Dellen aus Hagelschlag.
Heckklappe übersät mit Dellen, Zählung Dellenkarte offen.
Hagelschlag flächig, Dach mit zahlreichen Dellen.
Kunde möchte wissen ob Instandsetzung reicht. Leihwagen nein, Kunde wartet.
TK vorhanden, SB 150 EUR.
Beilackierung notwendig."
846821,2026-06-01 10:55:49,2026-06-24 20:28:02,,false,2026-06-23 10:28:02,2026-06-18 10:57:08,2026-06-21 16:57:08,121357,157428,QQC-K 4584,ZZDPMT2P0S4941347,Ford,Kuga,CX482,2014-05-08,230361,Kieswerk Sanitaer GmbH,3,,,Zedernweg 123,45127,Essen,kontakt_lang@example.org,+49 163 2772255,266067,9,🏁 Abgeholt,Vorgangsstatus,9|958|1084|486,1,635778,128,false,4,176,damage,Parkschaden,Schweller links|Tür hinten rechts,leicht,haftpflicht_gegner,abgeschlossen,"Ford Kuga, QQC-K 4584
Lt. Kunde: Parkschaden vor dem Supermarkt, niemand gemeldet. Kleine Delle an Schweller links, punktuell, mehrere Stellen.
Tür hinten rechts ebenfalls: Kratzer, Lack nicht durch.
Leihwagen ja, Hol- und Bringservice ja.
Unfallgegner bekannt, Haftung dem Grunde nach unstrittig.
Bitte Lackabgleich, Farbton prüfen.
~~~~~~~~~~~~~
09.06.26 12:55 K. Lehmann: Teile bestellt, Nachricht an Dispo
16.06.26 13:55 Karosserie: Rückruf nicht erreicht, Mailbox"
838258,2026-07-31 10:23:21,2026-08-06 11:32:23,,true,2026-08-06 09:32:23,2026-08-02 08:06:24,2026-08-05 14:06:24,107275,131810,QQN-D 493,ZZE71GY4XR3570609,Audi,A3 Sportback,8Y,2017-01-28,204327,,3,Melanie,Kramer,Lerchenstrasse 82,86150,Augsburg,melanie_kramer@example.net,0178 1915105,171822,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|946|399|1249|496,0,,,false,1,32,damage,Parkschaden,Außenspiegel rechts|Schweller rechts,leicht,selbstzahler,fertig,"Kunde meldet: Parkschaden auf dem Parkplatz. Außenspiegel rechts ca. 25 cm Kratzer, Lack nicht durch.
Weiterer Schaden Schweller rechts, Lackabrieb.
Kunde fragt nach Reparaturdauer. Hol- und Bringservice gewünscht.
Selbstzahler, keine Vers. im Spiel.
Freigabe eingetroffen, Teile bestellt.
~~~~~~~~~~~~~
04.08.26 11:23 Dispo: Kalkulation fertig, an Prüfer"
